ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
5193498,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Start Date,,45331,1,income_start-date,d83280fb-6b50-4d84-a025-02c3e399ae76,TextField,,Delete Parent ID,income_start-date,7957,false,income_start-date,false,false,13,1,131,120,582,265,Delete,false,false
5193500,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Amount,,45331,1,rmd_owner__amount,fd509713-0796-4572-ba3a-a6111f98bdfd,TextField,5193540,Delete Parent ID,rmd_owner__amount,7958,false,rmd_owner__amount,false,false,12,2,149,174,679,266,Delete,false,false
5193541,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,One-time current year lump sum,<p>Calculated by Nationwide</p><p><br></p><p>Electing this option may reduce future scheduled lifetime income benefit payments.</p>,45331,2,rmd_nationwide,fe3194f5-512f-4af1-a35d-3777a57011cd,RadioButton,5193499,Delete Parent ID,rmd_nationwide,7958,false,rmd_nationwide,false,false,,,,,,832,Delete,false,true
5193499,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Select a Scheduled RMD Option,,45331,1,rmd--group,e2347b0d-591b-4341-b824-3065908c1a8b,RadioGroup,,Delete Parent ID,rmd--group,7958,false,rmd--group,false,true,8,2,8,56,692,822,Delete,false,false
5193504,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,RMD Spousal Beneficiary Election,<p>My spouse is my beneficiary and is 11 or more years younger than I am.</p>,45331,2,rmd_spouse__elect,e508cbb1-6a66-43fc-b263-1eb29c93e036,Checkbox,,Delete Parent ID,rmd_spouse__elect,7958,false,rmd_spouse__elect,false,false,8,2,8,57,437,262,Delete,false,true
5193501,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Specify Withdrawal Date,,45331,2,rmd_owner__date,92df0893-3c20-4f0a-98f0-a01655a28b63,TextField,5193540,Delete Parent ID,rmd_owner__date,7958,false,rmd_owner__date,false,false,13,2,163,172,626,267,Delete,false,false
5193502,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Specify Withdrawal Date,,45331,1,rmd_nationwide__date,068bfa8c-dd18-42d3-af6c-ca92b5b91285,TextField,,Delete Parent ID,rmd_nationwide__date,7958,false,rmd_nationwide__date,false,false,13,2,121,172,509,268,Delete,false,false
5193540,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Current year lump sum,<p>Calculated by the Contract Owner</p><p><br></p><p>I have consulted with a tax advisor and I am providing Nationwide with my RMD amount to withdraw for the current year as a lump sum.</p><p><br></p><p>I understand that electing this option may reduce or terminate future scheduled LIfetime Income Benefit Payment Amounts until after your next anniversary. </p>,45331,1,rmd_owner,6abb6b4a-d448-4ef1-873d-ae756e918121,RadioButton,5193499,Delete Parent ID,rmd_owner,7958,false,rmd_owner,false,false,,,,,,254,Delete,false,true
5193503,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Spouse's Date of Birth,,45331,1,rmd_spouse__dob,109fa9d3-f8b0-4001-bf2d-b12c8bb3abef,TextField,5193504,Delete Parent ID,rmd_spouse__dob,7958,false,rmd_spouse__dob,false,false,12,2,79,422,422,257,Delete,false,false
5193505,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,The 12/31 account balance with previous provider,,45331,3,rmd_prior__balance,e6b46a3e-7709-4ae4-bf6f-f43ec53362bf,TextField,,Delete Parent ID,rmd_prior__balance,7958,false,rmd_prior__balance,false,false,12,2,108,401,380,258,Delete,false,false
5193506,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,403(b) Balance as of 12/31/1986,,45331,4,rmd_prior__403b,4b86f30a-1de8-4af3-aa81-67be3f5aebf6,TextField,,Delete Parent ID,rmd_prior__403b,7958,false,rmd_prior__403b,false,false,12,2,121,208,360,259,Delete,false,false
5193513,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Select an account type,,45331,1,payment_direct--group,57315cc3-fdb1-4ef2-8377-26a18a551bad,RadioGroup,5193542,Delete Parent ID,payment_direct--group,7959,false,payment_direct--group,false,true,8,2,8,62,261,251,Delete,false,false
5193514,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Email,,45331,1,payment_digital__email,e71ae7a2-79a3-4290-b44f-6b4b71bf1e26,TextField,5193543,Delete Parent ID,payment_digital__email,7959,false,payment_digital__email,false,false,14,3,405,170,640,246,Delete,false,false
5193516,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Address,,45331,2,payment_fbo__address,5f57f203-31dd-4d5a-b716-b1e56fb37cf2,TextField,5193546,Delete Parent ID,payment_fbo__address,7959,false,payment_fbo__address,false,false,12,3,485,90,478,236,Delete,false,false
5193546,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Send to a Company / Organization / Charity For Benefit of,,45331,5,payment_fbo,210c2609-f7fd-4660-a2f9-8557099fff0f,RadioButton,5193507,Delete Parent ID,payment_fbo,7959,false,payment_fbo,false,false,,,,,,244,Delete,false,false
5193507,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Payment Method,,45331,1,payment--group,43adf441-4853-420c-a47d-9a6e96303821,RadioGroup,,Delete Parent ID,payment--group,7959,false,payment--group,false,false,8,2,8,35,325,240,Delete,false,false
5193518,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,State,,45331,4,payment_fbo__state,a7f17c17-9055-4161-ac71-7d40d5e5fcb7,TextField,5193546,Delete Parent ID,payment_fbo__state,7959,false,payment_fbo__state,false,false,12,3,71,396,460,238,Delete,false,false
5193519,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,ZIP,,45331,5,payment_fbo__zip,8a48996d-9696-44e8-bb84-75b863944c84,TextField,5193546,Delete Parent ID,payment_fbo__zip,7959,false,payment_fbo__zip,false,false,12,3,80,495,460,239,Delete,false,false
5193544,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Mail Check to Address on File,,45331,3,payment_check,a19eaee7-e92a-4034-96c1-38001da5f2ea,RadioButton,5193507,Delete Parent ID,payment_check,7959,false,payment_check,false,false,,,,,,242,Delete,false,false
5193545,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Send to my Custodial Account,,45331,4,payment_custodial,701ef02b-8cf8-40ba-a24d-ecdfa288b9a1,RadioButton,5193507,Delete Parent ID,payment_custodial,7959,false,payment_custodial,false,false,,,,,,243,Delete,false,false
5193543,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Digital Payment,,45331,2,payment_digital,916ce1c3-6eb5-4756-85dc-2628242dc4e7,RadioButton,5193507,Delete Parent ID,payment_digital,7959,false,payment_digital,false,false,,,,,,245,Delete,false,false
5193542,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Direct Deposit,,45331,1,payment_direct,165c682b-6f17-43cd-8720-b173eb3626e9,RadioButton,5193507,Delete Parent ID,payment_direct,7959,false,payment_direct,false,false,,,,,,241,Delete,false,false
5193547,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,Account on File,,45331,1,payment_direct__account,342be991-6ec5-4bb9-a130-1dddce2973ba,RadioButton,5193513,Delete Parent ID,payment_direct__account,7959,false,payment_direct__account,false,false,,,,,,249,Delete,false,false
5193548,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,New Checking Account,,45331,2,payment_direct__checking,e2a6dce2-ca8c-4507-88fd-73a0e0da25df,RadioButton,5193513,Delete Parent ID,payment_direct__checking,7959,false,payment_direct__checking,false,false,,,,,,248,Delete,false,false
5193509,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Bank Account Holder Name,,45331,3,payment_direct__name,7f3d142a-b227-4570-b956-29eec8e3acd5,TextField,5193542,Delete Parent ID,payment_direct__name,7959,false,payment_direct__name,false,false,14,2,278,297,165,218,Delete,false,false
5193511,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Routing Number,,45331,5,payment_direct__routing-number,968da30b-0bcd-4d96-a4ee-1a011d1074e0,TextField,5193542,Delete Parent ID,payment_direct__routing-number,7959,false,payment_direct__routing-number,false,false,14,2,210,186,108,220,Delete,false,false
5193512,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Account Number,,45331,6,payment_direct__account-number,cf70a91c-5a2c-4e0d-bb1f-b9608a7f5bde,TextField,5193542,Delete Parent ID,payment_direct__account-number,7959,false,payment_direct__account-number,false,false,14,2,444,132,90,219,Delete,false,false
5193549,2025-01-20T16:47:53.889Z,2025-01-20T16:47:53.889Z,New Savings Account,,45331,3,payment_direct__savings,38af033f-6f70-4b68-8013-a1c5ac4eaaa9,RadioButton,5193513,Delete Parent ID,payment_direct__savings,7959,false,payment_direct__savings,false,false,,,,,,247,Delete,false,false
5193508,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Check here if this is a commercial bank account,,45331,2,payment_direct__commercial,9a2fbad3-b31e-4e8b-a863-93e4366c742e,Checkbox,5193542,Delete Parent ID,payment_direct__commercial,7959,false,payment_direct__commercial,false,false,8,2,8,47,213,250,Delete,false,false
5193510,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Financial Institution Name,,45331,4,payment_direct__institution,200f8c3f-faf5-49fd-ab51-326f20191c66,TextField,5193542,Delete Parent ID,payment_direct__institution,7959,false,payment_direct__institution,false,false,14,2,404,172,125,217,Delete,false,false
5193515,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Check payable to / Name,,45331,1,payment_fbo__name,03c04730-d3ef-4d06-8304-13056e76c199,TextField,5193546,Delete Parent ID,payment_fbo__name,7959,false,payment_fbo__name,false,false,12,3,413,162,496,235,Delete,false,false
5193517,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,City,,45331,3,payment_fbo__city,0803dbe2-8974-4dc7-914f-eee53861bf33,TextField,5193546,Delete Parent ID,payment_fbo__city,7959,false,payment_fbo__city,false,false,12,3,288,71,460,237,Delete,false,false
6725785,2025-03-28T18:40:59.951Z,2025-04-29T16:49:40.922Z,Payment Method,,45331,1,payment_method,d0c6f1c4-62ce-40a0-ae2c-df6d9e4f8a9e,PaymentMethod,,Delete Parent ID,payment_method,7959,false,,false,false,,,,,,,Delete,false,false
6483490,2025-03-13T20:34:27.030Z,2025-03-14T08:21:00.340Z,Please select a withholding rate,,45331,1,withholding_federal--group,ec8065fc-56a7-4a64-90ca-6dd0920afe92,RadioGroup,,Delete Parent ID,withholding_federal--group,7964,false,,false,false,,,,,,793,Delete,false,false
6483491,2025-03-13T20:34:57.931Z,2025-03-14T08:21:00.340Z,10% (Default),,45331,1,withholding_federal__default,94887f3f-16a4-422e-87b4-f75110703935,RadioButton,6483490,Delete Parent ID,withholding_federal__default,7964,false,,false,false,,,,,,794,Delete,false,false
5193520,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,I elect a rate other than 10%,,45331,2,withholding_federal,de6b99c1-0594-4d54-a408-d21c00ca0e6d,RadioButton,6483490,Delete Parent ID,withholding_federal,7964,false,withholding_federal,false,false,7,3,8,36,357,795,Delete,false,false
5193522,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Withholding Amount,,45331,1,withholding_state__amount,dd23644a-bc85-4708-8875-9684f3bff2e3,TextField,,Delete Parent ID,withholding_state__amount,7965,false,withholding_state__amount,false,false,12,3,111,248,138,792,Delete,false,false
5193521,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Withholding Percentage,,45331,2,withholding_state__percentage,69d48232-e279-40d7-886c-51e02947e172,TextField,,Delete Parent ID,withholding_state__percentage,7965,false,withholding_state__percentage,false,false,12,3,54,155,138,222,Delete,false,false
5193524,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Owner's SSN / TIN,,45331,2,sign_owner__ssntin,5884fb9f-9039-4508-b746-13f1ca1a081d,TextField,5193525,Delete Parent ID,sign_owner__ssntin,7966,false,sign_owner__ssntin,false,false,13,4,114,461,388,6,Delete,false,false
5193525,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Owner's Signature,,45331,3,sign_owner__signature,8a86e5af-a46b-4102-99af-a3473f4c68bd,Signature,,Delete Parent ID,sign_owner__signature,7966,false,sign_owner__signature,false,false,12,4,263,96,370,,Delete,false,false
5193526,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Date,,45331,1,sign_owner__date,a7f1c570-b3a3-4b47-96bc-6d5c9a5a4bd4,SignatureDate,5193525,Delete Parent ID,sign_owner__date,7966,false,sign_owner__date,false,false,12,4,181,394,370,,Delete,false,false
5193523,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Owner's Name,,45331,1,sign_owner__name,a9500be1-948c-49b9-b0d6-bf8046e73a11,TextField,5193525,Delete Parent ID,sign_owner__name,7966,false,sign_owner__name,false,false,12,4,217,142,388,5,Delete,false,false
5193529,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Date,,45331,1,sign_joint-owner__date,29324132-7ecd-4011-9d45-f75ca9bfeb5a,SignatureDate,5193528,Delete Parent ID,sign_joint-owner__date,7967,false,sign_joint-owner__date,false,false,12,4,181,394,317,,Delete,false,false
5193527,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Joint Owner's Name,,45331,1,sign_joint-owner__name,43f6529b-6202-4e0a-8f21-415ccd2ce659,TextField,5193528,Delete Parent ID,sign_joint-owner__name,7967,false,sign_joint-owner__name,false,false,12,4,434,141,335,25,Delete,false,false
5193528,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Joint Owner's Signature,,45331,2,sign_joint-owner__signature,234cb180-64fd-4621-b6e0-925d037bfccc,Signature,,Delete Parent ID,sign_joint-owner__signature,7967,false,sign_joint-owner__signature,false,false,12,4,263,96,317,,Delete,false,false
5193531,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Date,,45331,1,sign_spouse__date,9dedf467-f372-4c12-910e-46103bf5c92f,SignatureDate,5193530,Delete Parent ID,sign_spouse__date,7968,false,sign_spouse__date,false,false,13,4,181,394,246,,Delete,false,false
5193530,2025-01-20T16:47:52.297Z,2025-04-29T16:49:42.722Z,Spouse's Signature,,45331,1,sign_spouse__signature,f3c94f62-98ce-40b6-a58c-658a7b3d21e2,Signature,,Delete Parent ID,sign_spouse__signature,7968,false,sign_spouse__signature,false,false,13,4,263,96,246,,Delete,false,false
