ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
6727452,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,State,,52473,9,contingent_indiv2__state,43119eb5-ef98-4ff8-932b-ce47bd555658,TextField,,Delete Parent ID,contingent_indiv2__state,8227,false,contingent_indiv2__state,false,false,,,,,,110,Delete,false,false
6727453,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,ZIP,,52473,10,contingent_indiv2__zip,2873ca99-39bd-4704-a79a-3535ffc895f1,TextField,,Delete Parent ID,contingent_indiv2__zip,8227,false,contingent_indiv2__zip,false,false,,,,,,111,Delete,false,false
6727456,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Gender,,52473,5,contingent_indiv2--group,a1c3500d-c758-47e3-8b4a-be23bb36e9e6,RadioGroup,,Delete Parent ID,contingent_indiv2--group,8227,false,contingent_indiv2--group,false,true,,,,,,164,Delete,false,false
6727462,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Address,,52473,7,contingent_indiv3__address,ff2c25f2-7a1a-4455-a38c-a0c4531ce3ee,TextField,,Delete Parent ID,contingent_indiv3__address,8227,false,contingent_indiv3__address,false,false,,,,,,119,Delete,false,false
6727459,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Allocation,,52473,3,contingent_indiv3__allocation,0cabbd58-2b37-446b-b5cf-d1a5f8a4c43f,TextField,,Delete Parent ID,contingent_indiv3__allocation,8227,false,contingent_indiv3__allocation,false,false,,,,,,114,Delete,false,false
6727464,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,City,,52473,8,contingent_indiv3__city,7154a423-3009-46e3-a52e-e0368dbcb50a,TextField,,Delete Parent ID,contingent_indiv3__city,8227,false,contingent_indiv3__city,false,false,,,,,,120,Delete,false,false
6727461,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Date of Birth,,52473,6,contingent_indiv3__dob,8a47ceb5-f68c-4ad1-9978-7a7a884b30be,TextField,,Delete Parent ID,contingent_indiv3__dob,8227,false,contingent_indiv3__dob,false,false,,,,,,118,Delete,false,false
6727528,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Primary Insured,,52473,1,primary_designation__insured,30a9a3ff-5b29-40e6-959f-1844cd56dbc2,RadioButton,6727313,Delete Parent ID,primary_designation__insured,8227,false,primary_designation__insured,false,false,,,,,,837,Delete,false,false
6727529,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Joint Insured,,52473,2,primary_designation__joint,42c7d309-677b-415e-b76f-af9245cb68f5,RadioButton,6727313,Delete Parent ID,primary_designation__joint,8227,false,primary_designation__joint,false,false,,,,,,838,Delete,false,false
6727530,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Other,,52473,3,primary_designation__other,4e2b1b8d-32c2-411c-9bec-b996fd67fe71,RadioButton,6727313,Delete Parent ID,primary_designation__other,8227,false,primary_designation__other,false,false,,,,,,839,Delete,false,false
6727499,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Address,,52473,6,contingent_ent3__address,f800c3d7-fd71-46ce-91cd-60fc8d08f499,TextField,,Delete Parent ID,contingent_ent3__address,8227,false,contingent_ent3__address,false,false,,,,,,152,Delete,false,false
6727497,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Allocation,,52473,4,contingent_ent3__allocation,34e771ee-2d4a-4a29-b38e-7ac5f2a2768d,TextField,,Delete Parent ID,contingent_ent3__allocation,8227,false,contingent_ent3__allocation,false,false,,,,,,148,Delete,false,false
6727500,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,City,,52473,7,contingent_ent3__city,2967e793-7b3e-442f-a571-79de9d238178,TextField,,Delete Parent ID,contingent_ent3__city,8227,false,contingent_ent3__city,false,false,,,,,,153,Delete,false,false
6727496,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Contact Name,,52473,3,contingent_ent3__contact,1bc67832-e126-4716-a6b6-36caa642cf09,TextField,,Delete Parent ID,contingent_ent3__contact,8227,false,contingent_ent3__contact,false,false,,,,,,150,Delete,false,false
6727503,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Email,,52473,10,contingent_ent3__email,151fc1de-0237-436d-887b-44daef46ea24,TextField,,Delete Parent ID,contingent_ent3__email,8227,false,contingent_ent3__email,false,false,,,,,,157,Delete,false,false
6727495,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Entity Name,,52473,2,contingent_ent3__name,55378f22-d0a5-4540-b33d-962d58c943cc,TextField,,Delete Parent ID,contingent_ent3__name,8227,false,contingent_ent3__name,false,false,,,,,,149,Delete,false,false
6727504,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Phone,,52473,11,contingent_ent3__phone,7dad422b-1d4c-4f5d-9845-8b9f5f3dfed9,TextField,,Delete Parent ID,contingent_ent3__phone,8227,false,contingent_ent3__phone,false,false,,,,,,156,Delete,false,false
6727494,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Specify,,52473,1,contingent_ent3__specify,ca98afa2-2eaf-49e0-acc8-68da714ae398,TextField,6727566,Delete Parent ID,contingent_ent3__specify,8227,false,contingent_ent3__specify,false,false,,,,,,216,Delete,false,false
6727501,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,State,,52473,8,contingent_ent3__state,b5a54742-9b33-4c33-9a36-060bcd56c82f,TextField,,Delete Parent ID,contingent_ent3__state,8227,false,contingent_ent3__state,false,false,,,,,,154,Delete,false,false
6727531,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Male,,52473,1,primary_indiv1__male,6d4163ba-8b19-4d3d-bd42-448938e96475,RadioButton,6727340,Delete Parent ID,primary_indiv1__male,8227,false,primary_indiv1__male,false,false,,,,,,181,Delete,false,false
6727491,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Email,,52473,10,contingent_ent2__email,4cb29cb1-90ba-45cc-b7e1-3534f20d3790,TextField,,Delete Parent ID,contingent_ent2__email,8227,false,contingent_ent2__email,false,false,,,,,,147,Delete,false,false
6727492,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Phone,,52473,11,contingent_ent2__phone,9e25c142-70a0-46fd-a411-d96a6947a23b,TextField,,Delete Parent ID,contingent_ent2__phone,8227,false,contingent_ent2__phone,false,false,,,,,,146,Delete,false,false
6727535,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Male,,52473,1,primary_indiv3__male,607e98a1-0723-4da4-a7b1-eacf1087f3b0,RadioButton,6727344,Delete Parent ID,primary_indiv3__male,8227,false,primary_indiv3__male,false,false,,,,,,185,Delete,false,false
