ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
6727575,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,City,,52472,5,owner_city,81b02ae6-b630-43c9-96ac-9023bc1f9f51,TextField,,Delete Parent ID,owner_city,8249,false,owner_city,false,false,,,,,,17,Delete,false,false
6727576,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,State,,52472,6,owner_state,9b635ac2-c722-4a5e-8cbc-6250225405d0,TextField,,Delete Parent ID,owner_state,8249,false,owner_state,false,false,,,,,,18,Delete,false,false
6727577,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,ZIP,,52472,7,owner_zip,f8c840ac-489a-4c78-a770-d4e1eb075bd0,TextField,,Delete Parent ID,owner_zip,8249,false,owner_zip,false,false,,,,,,19,Delete,false,false
6727578,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,Phone,,52472,8,owner_phone,f3fb0dbc-1357-466b-99d1-ba77a8d6f507,TextField,,Delete Parent ID,owner_phone,8249,false,owner_phone,false,false,,,,,,9,Delete,false,false
6727579,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,Email,,52472,9,owner_email,ca41bffa-75f2-4161-a170-5fc185e207e1,TextField,,Delete Parent ID,owner_email,8249,false,owner_email,false,false,,,,,,10,Delete,false,false
6727574,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,Address,,52472,4,owner_address,7defebaf-00c4-4bf9-bb57-34f8cb6e7fc5,TextField,,Delete Parent ID,owner_address,8249,false,owner_address,false,false,,,,,,16,Delete,false,false
6727571,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,First Name,,52472,1,owner_first,103a361e-0fa0-40e2-ab9c-ae4398f14093,TextField,,Delete Parent ID,owner_first,8249,false,owner_first,false,false,,,,,,3,Delete,false,false
6727572,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,Last Name,,52472,2,owner_last,b0676ae5-4950-410f-b665-49a67fbfa3b8,TextField,,Delete Parent ID,owner_last,8249,false,owner_last,false,false,,,,,,4,Delete,false,false
6727573,2025-05-01T20:03:53.693Z,2025-05-01T20:03:53.693Z,Policy Number,,52472,3,owner_policy,2c5f3530-5cc4-49f2-860b-2efa5d5c0228,TextField,,Delete Parent ID,owner_policy,8249,false,owner_policy,false,false,,,,,,8,Delete,false,false
6727615,2025-05-01T20:03:55.156Z,2025-05-01T20:03:55.156Z,Specific Loan,,52472,2,loan_specific,bb6f94ee-7d5c-4a50-a2ac-2644b305bb40,RadioButton,6727580,Delete Parent ID,loan_specific,8250,false,loan_specific,false,false,,,,,,851,Delete,false,false
